,pdb_id,bound state,binding_site,score,min_ccd,max_dim,druggability,high_scoring,ccd,maximum_distance,medium_scoring,borderline
6v6q_A_modified_binding_site.002,6v6q_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.003,6v6q_A_modified,unbound,binding_site.003,7,"('consensus.005.007', np.float64(2.8878058893607568))",25.720990333977635,False,False,True,True,False,False
6v6q_A_modified_binding_site.004,6v6q_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.005,6v6q_A_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.006,6v6q_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.007,6v6q_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.008,6v6q_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.009,6v6q_A_modified,unbound,binding_site.009,11,0.0,4.621744196139717,False,False,False,False,False,False
6v6q_A_modified_binding_site.010,6v6q_A_modified,unbound,binding_site.010,2,0.0,4.472755593305189,False,False,False,False,False,False
4j99_D_modified_binding_site.000,4j99_D_modified,bound,binding_site.000,14,"('consensus.004.009', np.float64(3.5885477383422106))",16.16789141142897,False,False,True,True,True,True
4j99_D_modified_binding_site.001,4j99_D_modified,bound,binding_site.001,9,"('consensus.009.004', np.float64(4.728203665375984))",20.936324509557863,False,False,True,True,False,False
4j99_D_modified_binding_site.002,4j99_D_modified,unbound,binding_site.002,9,0.0,7.6736449714130925,False,False,False,False,False,False
4j99_D_modified_binding_site.003,4j99_D_modified,unbound,binding_site.003,2,0.0,15.298139811877233,False,False,False,True,False,False
4j99_D_modified_binding_site.004,4j99_D_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j99_D_modified_binding_site.005,4j99_D_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j99_D_modified_binding_site.006,4j99_D_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j99_D_modified_binding_site.007,4j99_D_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j99_D_modified_binding_site.008,4j99_D_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j99_D_modified_binding_site.009,4j99_D_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j99_D_modified_binding_site.010,4j99_D_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
3ri1_A_modified_binding_site.000,3ri1_A_modified,bound,binding_site.000,20,"('consensus.011.001', np.float64(4.298637399639846))",14.080714441766565,True,True,True,True,True,False
3ri1_A_modified_binding_site.001,3ri1_A_modified,unbound,binding_site.001,8,"('consensus.010.002', np.float64(4.89902785336787))",13.824727541656257,False,False,True,True,False,False
3ri1_A_modified_binding_site.002,3ri1_A_modified,unbound,binding_site.002,3,0.0,4.333659355840848,False,False,False,False,False,False
3ri1_A_modified_binding_site.003,3ri1_A_modified,unbound,binding_site.003,2,"('consensus.007.003', np.float64(9.335145700039))",16.164592967595723,False,False,False,True,False,False
3ri1_A_modified_binding_site.004,3ri1_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
3ri1_A_modified_binding_site.005,3ri1_A_modified,unbound,binding_site.005,3,"('consensus.008.003', np.float64(5.086092058139209))",14.558984188973922,False,False,True,True,False,False
3ri1_A_modified_binding_site.006,3ri1_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
3ri1_A_modified_binding_site.007,3ri1_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
3ri1_A_modified_binding_site.008,3ri1_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
3ri1_A_modified_binding_site.009,3ri1_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
3ri1_A_modified_binding_site.010,3ri1_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.000,4j99_A_modified,bound,binding_site.000,18,"('consensus.003.012', np.float64(5.83092542881163))",15.578451699539185,True,True,True,True,True,False
4j99_A_modified_binding_site.001,4j99_A_modified,bound,binding_site.001,11,"('consensus.006.006', np.float64(7.014024468970693))",18.987032330131925,False,False,True,True,False,False
4j99_A_modified_binding_site.002,4j99_A_modified,unbound,binding_site.002,11,0.0,8.226465119146978,False,False,False,False,False,False
4j99_A_modified_binding_site.003,4j99_A_modified,unbound,binding_site.003,2,0.0,16.858635346071566,False,False,False,True,False,False
4j99_A_modified_binding_site.004,4j99_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.005,4j99_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.006,4j99_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.007,4j99_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.008,4j99_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.009,4j99_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j99_A_modified_binding_site.010,4j99_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.000,2pvf_A_modified,bound,binding_site.000,16,"('consensus.005.008', np.float64(4.952027413793861))",17.109044045629023,True,True,True,True,True,False
2pvf_A_modified_binding_site.001,2pvf_A_modified,bound,binding_site.001,17,"('consensus.008.003', np.float64(6.710885614672683))",17.280581418821022,True,True,True,True,True,False
2pvf_A_modified_binding_site.002,2pvf_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.003,2pvf_A_modified,unbound,binding_site.003,5,0.0,23.144187060584226,False,False,False,True,False,False
2pvf_A_modified_binding_site.004,2pvf_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.005,2pvf_A_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.006,2pvf_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.007,2pvf_A_modified,unbound,binding_site.007,1,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.008,2pvf_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.009,2pvf_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2pvf_A_modified_binding_site.010,2pvf_A_modified,bound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.000,7kie_B_modified,bound,binding_site.000,17,"('consensus.006.003', np.float64(4.712344218025585))",12.496693880093058,True,True,True,True,True,False
7kie_B_modified_binding_site.001,7kie_B_modified,unbound,binding_site.001,20,"('consensus.003.014', np.float64(5.855269589834393))",14.974060098636023,True,True,True,True,True,False
7kie_B_modified_binding_site.002,7kie_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.003,7kie_B_modified,unbound,binding_site.003,8,"('consensus.008.002', np.float64(9.091710131237715))",14.974060098636023,False,False,False,True,False,False
7kie_B_modified_binding_site.004,7kie_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.005,7kie_B_modified,bound,binding_site.005,2,0.0,9.933850400426143,False,False,False,False,False,False
7kie_B_modified_binding_site.006,7kie_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.007,7kie_B_modified,bound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.008,7kie_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.009,7kie_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
7kie_B_modified_binding_site.010,7kie_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.000,1oec_A_modified,bound,binding_site.000,22,"('consensus.002.015', np.float64(6.058183730288976))",21.70915094976989,True,True,True,True,True,False
1oec_A_modified_binding_site.001,1oec_A_modified,unbound,binding_site.001,23,"('consensus.002.015', np.float64(6.058183730288976))",21.70915094976989,True,True,True,True,True,False
1oec_A_modified_binding_site.002,1oec_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.003,1oec_A_modified,unbound,binding_site.003,14,"('consensus.003.008', np.float64(10.248465360687472))",22.42989085122184,False,False,False,True,True,True
1oec_A_modified_binding_site.004,1oec_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.005,1oec_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.006,1oec_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.007,1oec_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.008,1oec_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
1oec_A_modified_binding_site.009,1oec_A_modified,unbound,binding_site.009,6,0.0,7.829551084619174,False,False,False,False,False,False
1oec_A_modified_binding_site.010,1oec_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
5ugl_A_modified_binding_site.000,5ugl_A_modified,bound,binding_site.000,19,"('consensus.001.017', np.float64(6.566879070420641))",18.165289580542996,True,True,True,True,True,False
5ugl_A_modified_binding_site.001,5ugl_A_modified,bound,binding_site.001,10,"('consensus.007.004', np.float64(3.8627654279118224))",22.064434537568186,False,False,True,True,False,False
5ugl_A_modified_binding_site.002,5ugl_A_modified,unbound,binding_site.002,3,"('consensus.010.002', np.float64(4.248075365819056))",8.228262750956935,False,False,True,False,False,False
5ugl_A_modified_binding_site.003,5ugl_A_modified,unbound,binding_site.003,6,0.0,22.064434537568186,False,False,False,True,False,False
5ugl_A_modified_binding_site.004,5ugl_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5ugl_A_modified_binding_site.005,5ugl_A_modified,unbound,binding_site.005,1,0.0,7.451061663085475,False,False,False,False,False,False
5ugl_A_modified_binding_site.006,5ugl_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
5ugl_A_modified_binding_site.007,5ugl_A_modified,unbound,binding_site.007,15,0.0,7.451061663085475,False,False,False,False,True,True
5ugl_A_modified_binding_site.008,5ugl_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5ugl_A_modified_binding_site.009,5ugl_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5ugl_A_modified_binding_site.010,5ugl_A_modified,unbound,binding_site.010,5,0.0,7.451061663085475,False,False,False,False,False,False
2py3_B_modified_binding_site.000,2py3_B_modified,bound,binding_site.000,15,"('consensus.005.008', np.float64(4.876912679325588))",13.66893909461211,False,False,True,True,True,True
2py3_B_modified_binding_site.001,2py3_B_modified,bound,binding_site.001,10,"('consensus.006.008', np.float64(5.683792145539795))",11.338289304234971,False,False,True,True,False,False
2py3_B_modified_binding_site.002,2py3_B_modified,unbound,binding_site.002,12,"('consensus.008.004', np.float64(4.36813435978211))",8.840260717073798,False,False,True,False,False,False
2py3_B_modified_binding_site.003,2py3_B_modified,unbound,binding_site.003,3,0.0,11.338289304234971,False,False,False,True,False,False
2py3_B_modified_binding_site.004,2py3_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2py3_B_modified_binding_site.005,2py3_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
2py3_B_modified_binding_site.006,2py3_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2py3_B_modified_binding_site.007,2py3_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
2py3_B_modified_binding_site.008,2py3_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2py3_B_modified_binding_site.009,2py3_B_modified,unbound,binding_site.009,3,0.0,4.2792810278156885,False,False,False,False,False,False
2py3_B_modified_binding_site.010,2py3_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6lvl_B_modified_binding_site.000,6lvl_B_modified,bound,binding_site.000,15,"('consensus.004.011', np.float64(3.4406801605089092))",13.453688663245961,False,False,True,True,True,True
6lvl_B_modified_binding_site.001,6lvl_B_modified,unbound,binding_site.001,12,"('consensus.009.003', np.float64(5.956449066511643))",11.475433849480359,False,False,True,True,False,False
6lvl_B_modified_binding_site.002,6lvl_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
6lvl_B_modified_binding_site.003,6lvl_B_modified,unbound,binding_site.003,4,"('consensus.006.007', np.float64(11.724395328618838))",11.475433849480359,False,False,False,True,False,False
6lvl_B_modified_binding_site.004,6lvl_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6lvl_B_modified_binding_site.005,6lvl_B_modified,unbound,binding_site.005,7,"('consensus.007.005', np.float64(4.62849320042103))",9.306712382820171,False,False,True,False,False,False
6lvl_B_modified_binding_site.006,6lvl_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6lvl_B_modified_binding_site.007,6lvl_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6lvl_B_modified_binding_site.008,6lvl_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6lvl_B_modified_binding_site.009,6lvl_B_modified,unbound,binding_site.009,3,0.0,4.94735849043077,False,False,False,False,False,False
6lvl_B_modified_binding_site.010,6lvl_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8stg_B_modified_binding_site.000,8stg_B_modified,bound,binding_site.000,20,"('consensus.005.006', np.float64(4.8795179975758165))",20.675818422785525,True,True,True,True,True,False
8stg_B_modified_binding_site.001,8stg_B_modified,bound,binding_site.001,10,"('consensus.007.003', np.float64(9.782293927523593))",15.36873138333981,False,False,False,True,False,False
8stg_B_modified_binding_site.002,8stg_B_modified,unbound,binding_site.002,10,0.0,8.879968925455298,False,False,False,False,False,False
8stg_B_modified_binding_site.003,8stg_B_modified,unbound,binding_site.003,15,"('consensus.002.014', np.float64(6.182622528747738))",20.675818422785525,False,False,True,True,True,True
8stg_B_modified_binding_site.004,8stg_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
8stg_B_modified_binding_site.005,8stg_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
8stg_B_modified_binding_site.006,8stg_B_modified,unbound,binding_site.006,2,0.0,5.149815271386624,False,False,False,False,False,False
8stg_B_modified_binding_site.007,8stg_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
8stg_B_modified_binding_site.008,8stg_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
8stg_B_modified_binding_site.009,8stg_B_modified,unbound,binding_site.009,1,0.0,0.0,False,False,False,False,False,False
8stg_B_modified_binding_site.010,8stg_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.000,6agx_B_modified,bound,binding_site.000,17,"('consensus.007.004', np.float64(4.023793612644252))",15.998287675224736,True,True,True,True,True,False
6agx_B_modified_binding_site.001,6agx_B_modified,bound,binding_site.001,10,"('consensus.004.009', np.float64(9.275617752943297))",15.998287675224736,False,False,False,True,False,False
6agx_B_modified_binding_site.002,6agx_B_modified,unbound,binding_site.002,5,0.0,7.652726484602459,False,False,False,False,False,False
6agx_B_modified_binding_site.003,6agx_B_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.004,6agx_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.005,6agx_B_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.006,6agx_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.007,6agx_B_modified,unbound,binding_site.007,3,0.0,4.578430703459434,False,False,False,False,False,False
6agx_B_modified_binding_site.008,6agx_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.009,6agx_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
6agx_B_modified_binding_site.010,6agx_B_modified,bound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.000,5ui0_B_modified,bound,binding_site.000,16,"('consensus.004.009', np.float64(4.816714787844922))",20.494603199774982,True,True,True,True,True,False
5ui0_B_modified_binding_site.001,5ui0_B_modified,bound,binding_site.001,10,"('consensus.005.009', np.float64(6.69818569789409))",20.624015751390026,False,False,True,True,False,False
5ui0_B_modified_binding_site.002,5ui0_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.003,5ui0_B_modified,bound,binding_site.003,1,0.0,13.32809250052481,False,False,False,True,False,False
5ui0_B_modified_binding_site.004,5ui0_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.005,5ui0_B_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.006,5ui0_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.007,5ui0_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.008,5ui0_B_modified,unbound,binding_site.008,5,0.0,6.1390514454779055,False,False,False,False,False,False
5ui0_B_modified_binding_site.009,5ui0_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5ui0_B_modified_binding_site.010,5ui0_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j97_B_modified_binding_site.000,4j97_B_modified,bound,binding_site.000,22,"('consensus.001.015', np.float64(6.83657776876115))",19.724184474936106,True,True,True,True,True,False
4j97_B_modified_binding_site.001,4j97_B_modified,bound,binding_site.001,11,"('consensus.004.007', np.float64(7.171272733995198))",19.724184474936106,False,False,True,True,False,False
4j97_B_modified_binding_site.002,4j97_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
4j97_B_modified_binding_site.003,4j97_B_modified,unbound,binding_site.003,6,0.0,19.724184474936106,False,False,False,True,False,False
4j97_B_modified_binding_site.004,4j97_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j97_B_modified_binding_site.005,4j97_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j97_B_modified_binding_site.006,4j97_B_modified,unbound,binding_site.006,3,0.0,4.33757481231078,False,False,False,False,False,False
4j97_B_modified_binding_site.007,4j97_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j97_B_modified_binding_site.008,4j97_B_modified,unbound,binding_site.008,6,0.0,7.013892291660434,False,False,False,False,False,False
4j97_B_modified_binding_site.009,4j97_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j97_B_modified_binding_site.010,4j97_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j96_B_modified_binding_site.000,4j96_B_modified,bound,binding_site.000,19,"('consensus.008.004', np.float64(5.266706575449491))",17.649731557928774,True,True,True,True,True,False
4j96_B_modified_binding_site.001,4j96_B_modified,bound,binding_site.001,10,"('consensus.005.006', np.float64(5.9880300347251785))",22.639114102424752,False,False,True,True,False,False
4j96_B_modified_binding_site.002,4j96_B_modified,unbound,binding_site.002,3,0.0,5.495868568928507,False,False,False,False,False,False
4j96_B_modified_binding_site.003,4j96_B_modified,bound,binding_site.003,3,"('consensus.010.002', np.float64(10.936091694608024))",25.54380575069013,False,False,False,True,False,False
4j96_B_modified_binding_site.004,4j96_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j96_B_modified_binding_site.005,4j96_B_modified,bound,binding_site.005,2,0.0,3.3257576250329968,False,False,False,False,False,False
4j96_B_modified_binding_site.006,4j96_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j96_B_modified_binding_site.007,4j96_B_modified,unbound,binding_site.007,1,0.0,3.3257576250329968,False,False,False,False,False,False
4j96_B_modified_binding_site.008,4j96_B_modified,unbound,binding_site.008,8,0.0,6.329749059989087,False,False,False,False,False,False
4j96_B_modified_binding_site.009,4j96_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j96_B_modified_binding_site.010,4j96_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pvy_D_modified_binding_site.000,2pvy_D_modified,bound,binding_site.000,20,"('consensus.003.010', np.float64(4.558961325852044))",13.206970470680046,True,True,True,True,True,False
2pvy_D_modified_binding_site.001,2pvy_D_modified,unbound,binding_site.001,12,"('consensus.005.006', np.float64(8.012869402978584))",9.177198973466734,False,False,False,False,False,False
2pvy_D_modified_binding_site.002,2pvy_D_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
2pvy_D_modified_binding_site.003,2pvy_D_modified,unbound,binding_site.003,5,0.0,9.59777701377239,False,False,False,False,False,False
2pvy_D_modified_binding_site.004,2pvy_D_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pvy_D_modified_binding_site.005,2pvy_D_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
2pvy_D_modified_binding_site.006,2pvy_D_modified,unbound,binding_site.006,5,0.0,6.010018944423438,False,False,False,False,False,False
2pvy_D_modified_binding_site.007,2pvy_D_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
2pvy_D_modified_binding_site.008,2pvy_D_modified,unbound,binding_site.008,2,0.0,4.107170016395876,False,False,False,False,False,False
2pvy_D_modified_binding_site.009,2pvy_D_modified,unbound,binding_site.009,7,0.0,6.626082447113682,False,False,False,False,False,False
2pvy_D_modified_binding_site.010,2pvy_D_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6lvk_B_modified_binding_site.000,6lvk_B_modified,bound,binding_site.000,20,"('consensus.005.007', np.float64(4.299006709733373))",13.49872875627526,True,True,True,True,True,False
6lvk_B_modified_binding_site.001,6lvk_B_modified,unbound,binding_site.001,9,"('consensus.004.009', np.float64(6.413906868902382))",12.25401257763387,False,False,True,True,False,False
6lvk_B_modified_binding_site.002,6lvk_B_modified,unbound,binding_site.002,3,0.0,6.858224371056014,False,False,False,False,False,False
6lvk_B_modified_binding_site.003,6lvk_B_modified,unbound,binding_site.003,4,"('consensus.006.005', np.float64(10.129621452363379))",12.25401257763387,False,False,False,True,False,False
6lvk_B_modified_binding_site.004,6lvk_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6lvk_B_modified_binding_site.005,6lvk_B_modified,unbound,binding_site.005,5,"('consensus.007.004', np.float64(4.648615575602667))",7.906362980001234,False,False,True,False,False,False
6lvk_B_modified_binding_site.006,6lvk_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6lvk_B_modified_binding_site.007,6lvk_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6lvk_B_modified_binding_site.008,6lvk_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6lvk_B_modified_binding_site.009,6lvk_B_modified,unbound,binding_site.009,3,0.0,4.88156704603987,False,False,False,False,False,False
6lvk_B_modified_binding_site.010,6lvk_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j98_A_modified_binding_site.000,4j98_A_modified,unbound,binding_site.000,14,"('consensus.007.006', np.float64(4.196674874769161))",15.19323914637803,False,False,True,True,True,True
4j98_A_modified_binding_site.001,4j98_A_modified,unbound,binding_site.001,15,"('consensus.003.009', np.float64(5.632004252111167))",18.71266301812914,False,False,True,True,True,True
4j98_A_modified_binding_site.002,4j98_A_modified,unbound,binding_site.002,2,0.0,6.310344559044162,False,False,False,False,False,False
4j98_A_modified_binding_site.003,4j98_A_modified,unbound,binding_site.003,7,0.0,23.81826188129482,False,False,False,True,False,False
4j98_A_modified_binding_site.004,4j98_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j98_A_modified_binding_site.005,4j98_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j98_A_modified_binding_site.006,4j98_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j98_A_modified_binding_site.007,4j98_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j98_A_modified_binding_site.008,4j98_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j98_A_modified_binding_site.009,4j98_A_modified,unbound,binding_site.009,3,0.0,5.37650083403846,False,False,False,False,False,False
4j98_A_modified_binding_site.010,4j98_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pvy_B_modified_binding_site.000,2pvy_B_modified,bound,binding_site.000,15,"('consensus.006.006', np.float64(4.744222985739749))",14.334503898157534,False,False,True,True,True,True
2pvy_B_modified_binding_site.001,2pvy_B_modified,unbound,binding_site.001,3,"('consensus.012.002', np.float64(6.426231389271988))",10.643969067427927,False,False,True,True,False,False
2pvy_B_modified_binding_site.002,2pvy_B_modified,unbound,binding_site.002,6,0.0,7.150314005001299,False,False,False,False,False,False
2pvy_B_modified_binding_site.003,2pvy_B_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
2pvy_B_modified_binding_site.004,2pvy_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pvy_B_modified_binding_site.005,2pvy_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
2pvy_B_modified_binding_site.006,2pvy_B_modified,unbound,binding_site.006,7,"('consensus.008.004', np.float64(4.128973199205929))",8.06432521173782,False,False,True,False,False,False
2pvy_B_modified_binding_site.007,2pvy_B_modified,unbound,binding_site.007,9,0.0,4.191266423565184,False,False,False,False,False,False
2pvy_B_modified_binding_site.008,2pvy_B_modified,unbound,binding_site.008,11,0.0,10.149844346438444,False,False,False,True,False,False
2pvy_B_modified_binding_site.009,2pvy_B_modified,unbound,binding_site.009,2,0.0,4.9629196451814,False,False,False,False,False,False
2pvy_B_modified_binding_site.010,2pvy_B_modified,unbound,binding_site.010,3,0.0,4.191266423565184,False,False,False,False,False,False
5ugx_A_modified_binding_site.000,5ugx_A_modified,bound,binding_site.000,21,"('consensus.001.013', np.float64(6.68130403123605))",15.635320471640508,True,True,True,True,True,False
5ugx_A_modified_binding_site.001,5ugx_A_modified,bound,binding_site.001,12,"('consensus.009.001', np.float64(3.9733521199497317))",16.34453780996837,False,False,True,True,False,False
5ugx_A_modified_binding_site.002,5ugx_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
5ugx_A_modified_binding_site.003,5ugx_A_modified,unbound,binding_site.003,8,0.0,16.34453780996837,False,False,False,True,False,False
5ugx_A_modified_binding_site.004,5ugx_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
